loss,acc,val_loss,val_acc
3.7726495551819705,42.315052,2.816274341271848,46.045918
1.9036615861921895,52.91773,1.660150907477554,57.27041
1.586187417409858,58.83291,1.5335450804963404,61.415813
1.5119965775888793,61.367985,1.469077713635503,61.35204
1.4504346062942428,62.57972,1.4372529983520508,63.265305
1.4147209549436763,63.663902,1.5031891817949257,62.05357
1.3998283199509796,65.03507,1.459654995373317,62.946426
1.3477180369046269,66.32653,1.4110254535869675,64.60459
1.35752042124466,66.45408,1.4194166246725588,63.010204
1.3467066239337533,66.24681,1.38243326848867,63.45663
1.321758794845367,67.2991,1.4450394839656597,63.966835
1.3292519815114079,67.31505,1.3611448443665797,66.64541
1.2895474555541058,68.925385,1.4095379357435265,65.43367
1.2863954342141444,68.574615,1.3758367178391437,63.711735
1.2707404755816167,69.41964,1.3779987802310867,64.92347
1.2746039090716108,69.61097,1.3425841550437771,65.17857
1.263729756583973,69.89796,1.3640628079978787,65.43367
1.2738250366279058,69.19643,1.4054474429208406,65.05102
1.2487945270781615,70.3125,1.3523646252495902,67.47449
1.236919708702029,71.09375,1.3503804279833425,67.283165
1.2579186546559236,70.296555,1.330803858990572,67.984695
1.241931432972149,70.838646,1.3202035986647314,67.47449
1.2223478558720375,70.998085,1.3162826713250608,67.21938
1.2032087645968612,72.11416,1.4044226918901717,62.5
1.2279222428190464,71.619896,1.3353618359079167,67.984695
1.2029287681287648,72.46492,1.296525266705727,67.53826
1.195864355077549,72.43304,1.3325098266406936,67.21938
1.2028120114487044,72.32143,1.3549264207178233,66.26276
1.1753823827115857,73.10268,1.4135124148154745,63.647957
1.1668256563799722,73.70854,1.292963823493646,69.06888
1.155269364009098,74.13903,1.2983028864373967,67.85714
1.1427639382226127,75.653694,1.324369411079251,69.19643
1.1467723004063781,74.61735,1.32270356343717,68.75
1.1341212908832394,75.526146,1.3030426502227783,69.06888
1.1317525414787992,75.89285,1.2951901129313879,69.06888
1.1152327927399655,76.14796,1.2645590280999943,69.45153
1.12458478522544,75.27104,1.2699181449656585,70.08929
1.115075678849707,76.11607,1.3515791965990651,67.984695
1.132938915369462,74.95216,1.3338050355716629,69.77041
1.0930510354893548,77.088646,1.2584778970601607,69.89796
1.0843531662712291,78.09311,1.2711551116437327,71.23724
1.0862260342252499,77.168365,1.289244963198292,69.96173
1.0613127052783966,78.98597,1.3126733473369054,69.515305
1.0810513706231604,77.67857,1.2757596519528602,69.706635
1.0579517571901789,79.11352,1.3240124936006508,65.688774
1.0968865393375864,78.140945,1.283763054682284,69.45153
1.0764186990504363,78.41199,1.3602368442379698,68.622444
1.0432686328279728,79.27296,1.3096342135448844,69.83418
1.0300571216004235,79.99043,1.2968588422755807,69.77041
1.0050748461971477,80.994896,1.2839498653703807,70.918365
0.9962145822996996,82.19069,1.2869826214654105,68.94132
1.0107178757993542,80.97895,1.329877816900915,70.53571
1.000351722751345,81.6486,1.2814712621727768,69.706635
1.0037158231954186,81.744255,1.3027873939397383,70.34438
0.998683904202617,81.91964,1.2750661105525738,69.57908
1.0090962721377004,82.015305,1.298959391457694,68.813774
0.9781751374200899,83.11543,1.286443432983087,70.72704
0.9754557062168511,82.987885,1.2922585302469682,70.53571
0.995586672303628,82.525505,1.2532687442643302,71.42857
0.959533088669485,83.848854,1.4485807856734918,65.81632
0.8739478807060086,88.24936,1.2119339157123954,72.70408
0.8410744323414199,89.95535,1.2119021707651567,73.40561
0.8312418299670122,90.497444,1.2199141006080472,72.51276
0.8252809400461159,91.10332,1.210040838134532,72.57653
0.8131696888986899,91.119255,1.2115808165803248,72.448975
0.8018797164668843,91.88457,1.2174938759025262,73.02296
0.8055976997224652,91.7889,1.2217608495634429,73.341835
0.8119057848745462,91.26276,1.2100252679416112,73.21429
0.7902427732336278,92.92091,1.2223921989908024,73.66071
0.7926842196255314,92.42666,1.2146635323154682,73.341835
0.7899475727154284,92.4426,1.2182747685179418,73.533165
0.788699666152195,92.713646,1.221744837809582,73.66071
0.7842637543775597,92.793365,1.224019898443806,73.150505
0.7775941941202903,93.032524,1.21818836246218,73.59694
0.7787486156638788,93.383286,1.2215734136347869,73.21429
0.7732130714825222,93.47895,1.2254948616027832,73.341835
0.7715815059384521,93.542725,1.2158862388863856,74.48979
0.7711385667932277,93.41518,1.22738385687069,72.32143
0.7587086044403971,94.13265,1.222385370001501,73.40561
0.7625489733657058,93.90944,1.220956994562733,73.150505
0.7599990231042005,93.98916,1.2158597951032677,73.40561
0.7632350304297039,93.95727,1.2329013542253144,73.46938
0.7582319394058111,94.515305,1.2326824835368566,73.46938
0.751648627373637,94.21237,1.2287749964363721,73.150505
0.7490080616303852,94.78635,1.2249447435748821,73.66071
0.75807395364557,93.98916,1.218290245046421,73.533165
0.7518566183897913,94.355865,1.2257585647154827,73.02296
0.7522157965874186,94.13265,1.2265659047632802,72.89541
0.7510342366841375,94.57908,1.22368507847494,73.21429
0.7494864935169414,94.515305,1.2270204230230681,73.341835
0.7360898393149279,95.66326,1.2205342188173411,73.27806
0.7332912069194171,95.77487,1.2222816408896933,73.852036
0.7365293700476082,95.137115,1.221208042027999,73.341835
0.7343016388464947,95.647316,1.2242391875811987,73.66071
0.7338373755313912,95.328445,1.239853632693388,73.21429
0.729750008303292,95.5676,1.2232677595955985,73.72449
0.7297821935950494,95.67921,1.2219268071408174,73.78826
0.7334113546780178,95.39222,1.2108656788358882,73.97959
0.7323053083857711,95.47194,1.2211018423644864,73.66071
0.7309908492832767,95.61543,1.2212397468333342,73.59694
