loss,acc,val_loss,val_acc
4.143252797880951,34.518494,1.8555947931445376,46.364796
1.749475282673933,50.12755,1.644398385164689,52.742348
1.6404982087563496,53.938137,1.600336106456056,55.80357
1.5656565695392841,57.35013,1.5316388801652558,59.566326
1.5558792851409133,57.796555,1.5425130007218342,56.760204
1.5733830369248683,56.728313,1.5196482818953845,58.35459
1.5234911745908308,58.816963,1.5617262562926935,57.780613
1.5066015337194716,59.327168,5.123269514161713,47.83163
1.5064873731866175,59.582268,1.7479210459456151,52.487244
1.482441016605922,60.47513,1.5172880571715686,58.801018
1.466452599179988,61.208546,1.5149306083212093,58.67347
1.4712784174753695,60.666454,1.5921373902534952,55.48469
1.4754026994413258,61.591198,1.522237660933514,61.47959
1.465064423424857,62.21301,1.467390379127191,60.77806
1.471702862150815,63.010204,1.4817120542331619,61.543365
1.4711075060221614,61.941963,1.4622693207799171,62.372448
1.4753217764046727,61.87819,1.5067158840140518,57.397957
1.4654316683204807,62.069515,1.479059708361723,60.969387
1.481333041069459,61.87819,1.629008091225916,56.5051
1.4685666311760337,61.926018,1.4813416320450452,58.35459
1.4843751325899242,60.746174,1.5220436952552017,58.545918
1.4792200095799504,61.670918,1.4881212808647934,60.714283
1.480149197335146,61.63903,1.65378813840905,52.35969
1.4742328104924183,61.73469,1.6390815584027036,54.910713
1.4655265853721269,61.97385,1.5521010574029417,58.22704
1.4969738813079134,60.108418,1.5126817250738338,58.737244
1.4792619013056463,61.17666,1.5600334332913768,55.867344
1.4707171083713064,62.13329,1.590926827216635,56.82398
1.4700470171412643,61.670918,1.5285327677824059,56.632652
1.4920511750542387,60.69834,1.8826558662920583,49.043365
1.4720856231086108,61.575253,1.513655355998448,61.35204
1.475432436685173,61.76658,1.9302302185369997,45.02551
1.4798915751126347,62.05357,1.5522035700934274,56.56888
1.492464850751721,60.746174,1.52195989355749,60.90561
1.4801997183536997,61.543365,1.5100834418316276,58.801018
1.4790079982913271,61.144768,1.5785344449841245,55.22959
1.4828128595741428,61.288265,1.4630621696005062,62.372448
1.458831539567636,62.388393,1.5276784921179012,59.183674
1.468765989858277,61.910076,1.5287704686729275,58.099487
1.486970637525831,61.39987,1.8249201190714934,50.2551
1.5176717334864092,59.61416,1.8320664362031587,47.321426
1.595272385952424,55.165813,1.8387489391832936,48.022957
1.5497828679425376,57.477676,1.6126418867889716,55.357143
1.5425103677778829,57.52551,1.5437096868242537,58.099487
1.528813904037281,58.195152,7.20295509026975,41.836735
1.5366408709360628,58.05166,1.7039751009065278,49.29847
1.6276280794824873,53.061222,1.9301180304313192,44.32398
1.560900160244533,56.473213,1.6376637390681676,53.635204
1.5545434757154815,57.35013,1.6038504595659218,51.849487
1.53322184146667,58.625637,1.5255033167041079,57.97194
1.5344531633416,58.05166,1.5469564710344588,56.122448
1.525380548165769,58.75319,1.5781024913398587,57.142857
1.5257313269741681,58.7213,1.9015341924161326,34.94898
1.5149633586406708,59.263393,1.5145805076676973,59.05612
1.5201116465792364,58.290813,1.5781069945315926,55.165813
1.5215127674900755,58.35459,1.8861772040931546,47.767857
1.5112941776003157,59.375,1.5737191900915029,55.54847
1.508165908711297,59.518494,1.5288415393050836,58.22704
1.5148000163691384,59.08801,1.8169823836307137,53.69898
1.5316192684124927,58.896683,1.7469722397473393,51.849487
1.4516056246903477,61.73469,1.4460421703299697,63.20153
1.414686563975957,64.11033,1.5086362994447047,61.09694
1.402746174408465,64.34949,1.4131015904095707,63.45663
1.389158846772447,64.92347,1.3963525051973305,65.11479
1.375399329832622,66.03954,1.4031246268019384,64.98724
1.372116392972518,66.32653,1.3901384387697493,65.17857
1.3706275154741443,66.18304,1.3976257942160781,64.79591
1.3678272701039607,65.561226,1.3847271447279015,65.688774
1.360574437039239,66.61352,1.4017267811055085,64.41326
1.3558483388350935,66.54974,1.3717970629127658,66.1352
1.359376963608119,66.69324,1.391774939031017,64.47704
1.353981870777753,66.422195,1.3851135896176707,63.90306
1.3599791748791326,66.37436,1.3731007697630901,65.94388
1.3460313093905547,67.15561,1.3955427992100617,64.41326
1.3539708743290024,66.422195,1.381607831740866,64.41326
1.3506323476226962,66.80485,1.3665310095767587,66.26276
1.3482892099691897,67.10778,1.414414330404632,63.711735
1.3437843134208602,66.59757,1.3872769852073825,66.51785
1.3514041879347392,66.54974,1.3671420982905798,66.07143
1.3411084215859979,66.69324,1.3725118491114403,66.198975
1.3420052060059138,67.1875,1.534088210183747,55.357143
1.3426730225280838,67.23533,1.4737644998394712,62.7551
1.3310526268822807,67.761475,1.350748663045922,66.64541
1.3402441834308663,66.99617,1.3823487831621755,65.30612
1.3386386927901481,67.012115,1.4010100097072369,64.09438
1.3353693914048526,67.2991,1.424365342879782,62.563774
1.3363641689018326,67.5861,1.4046627611530071,65.05102
1.3417426031463,67.059944,1.451262656523257,61.607143
1.3406276642059793,67.04401,1.7087891515420408,55.420918
1.3338467618640588,67.171555,1.3674901723861694,66.07143
1.325672143880202,67.681755,1.3467428708563045,65.81632
1.310767991202218,68.63839,1.3305945189631716,66.581635
1.3042424007946132,68.55867,1.3417709360317307,66.32653
1.3075161871253227,68.41518,1.3438439831441762,66.00765
1.3046810724297349,68.39923,1.330476561371161,66.51785
1.300706918446385,68.813774,1.3260917906858483,66.83673
1.3042495332810344,68.36735,1.320492435474785,67.21938
1.3026758201268254,68.813774,1.3327943281251557,66.77296
1.303058606629469,68.734055,1.3274680473366562,67.15561
1.30441166399693,68.734055,1.32114868991229,67.53826
